doc_id,name,county,tier,phone,website,lat,lng,checks_failed
QLDItuywkzk7atlbuRCQ,"St. Mark United Methodist Church Society of St. Stephen",Mobile,orange,"(251) 342-5861","",30.66640898,-88.15121296,"unparseable_hours_freetext"
QMSjhVzDveoCGdj8Xrah,"St. Andrew Church of Grace",Morgan,grey,"","",34.60433390829,-86.99906520843,"missing_phone; unparseable_hours_freetext"
QMdZNogtiXYLpzb9oatK,"AGAPE Community Development",Dallas,orange,"(334) 375-0386","",32.374879370304,-87.008699537313,"unparseable_hours_freetext; missing_zip"
QU1dBFIWOCCh1CNlaGPA,"First Methodist Church-Ft Payne",DeKalb,grey,"","",34.440030746127,-85.724948666767,"missing_phone; unparseable_hours_freetext"
QfsIMywodxsOkwE0dgt4,"Faith Church of the Nazarene Pantry",Blount,orange,"(205) 471-4690","",33.8469511,-86.8303094,"unparseable_hours_freetext"
QjuijwQpM4qTRHIAZM4T,"F.A.I.T.H. Groceries",Choctaw,orange,"(205) 457-2637","",32.09005259,-88.22943812,"unparseable_hours_freetext"
Qk0SAOPLk4MgQhdUBxiF,"Azalea City Church of Christ",Mobile,orange,"(251) 649-2436","",30.76472301,-88.22464397,"unparseable_hours_freetext"
QzFHHAQ4LZ7gAhQMgTok,"Potter's House Baptist",Russell,orange,"(334) 298-4416","",32.4698,-85.0007,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x2"
R1nDgelzNheADbvpPM3e,"ROSS Birmingham Pantry & Soup Kitchen",Jefferson,orange,"(205) 920-0790","",33.5169023,-86.7775759,"unparseable_hours_freetext"
R1rCnyLFiqMRjwGXUr31,"Foster Outreach Ministries",Lawrence,grey,"","",34.667033783515,-87.311170264044,"missing_phone; unparseable_hours_freetext"
R6gLS7FxSMNZNUr2LngT,"Moulton Dream Center",Lawrence,grey,"","",34.517039836215,-87.292923991251,"missing_phone; unparseable_hours_freetext"
RDsvRWf2vgNUaml1jU7k,"The Good Samaritan",Lawrence,grey,"","",34.483757144882,-87.284408844461,"missing_phone; unparseable_hours_freetext"
RFtFz6gjnE70bbFpwJdF,"Brilliant Food Pantry",Marion,orange,"(205) 495-4456","https://www.feedingamerica.org/find-your-local-foodbank",34.0247712,-87.7564611,"unparseable_hours_freetext; website_is_directory_listing"
RQFuZI0opqjDEZBDGYt5,"Mt. Olive A. M. E. Zion Church",Mobile,orange,"(251) 456-2058","",30.73436026,-88.09071353,"unparseable_hours_freetext"
RQdWEwZs609mBsLSIYNe,"Christian Center of Concern-Fayette",Fayette,grey,"","",33.6877317,-87.8285265,"missing_phone; unparseable_hours_freetext"
RUfEhyeAx4VKF2oqrQXb,"Special Years Plus, Inc.",Dallas,orange,"(334) 875-3214","",32.43325494486,-86.970503004855,"unparseable_hours_freetext; missing_zip"
Ra0Y83GPkl5VqHcQqtz4,"Wings of Grace",Tuscaloosa,orange,"(205) 616-2792","",33.2389882,-87.4951698,"unparseable_hours_freetext"
RgYVJiiwup6WlfRErB6x,"First Missionary Baptist",Bullock,orange,"(334) 738-3317","",32.1443,-85.7152,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x2; duplicate_address_x2"
RhR2OgQZeOxBgxCBn8nu,"St. Joseph on the Mountain",DeKalb,grey,"","",34.4448,-85.7197,"missing_phone; unparseable_hours_freetext"
RpVThmYJ6lAiVtMH1fZy,"Bridge Church",Lee,orange,"(334) 742-0144","",32.721983271255,-85.236001351679,"unparseable_hours_freetext"
S2wGtEKrRi4k977FngpY,"Refuge Church of Mobile Alabama",Mobile,orange,"(251) 649-3502","",30.74664601,-88.18609501,"unparseable_hours_freetext"
S6NpBbNzGGh1UPKmsgIl,"Trinity Episcopal Church",Mobile,orange,"(251) 473-2779","",30.686761,-88.08614601,"unparseable_hours_freetext; duplicate_name_x2"
S6QddPgpDQqkccZPczbz,"Eufaula Church of God",Barbour,orange,"(334) 687-4581","",31.793156519743,-85.169286051026,"unparseable_hours_freetext"
SCIIUx6943VLTKXyQ2iy,"CSFP - Be The Change",Jefferson,orange,"(205) 966-5239","",33.6390028,-86.8097359,"unparseable_hours_freetext"
SCYPbPy2OIteH2cLOGRH,"Huntsville Assistance Program (HAP) - Madison",Madison,grey,"","",34.69005599905,-86.752848036968,"missing_phone; unparseable_hours_freetext"
SNDswspr30nNQcGSM2xl,"Open Arms Fellowship Pantry",Blount,orange,"(256) 677-1475","",34.0584208,-86.4739498,"unparseable_hours_freetext"
STYCBMxYSaLZZWgbn45B,"Community Action Togetherness Service, Inc Pantry",Jefferson,orange,"(205) 383-8626","",33.498413,-86.603009,"unparseable_hours_freetext"
SYxUl6hfMPXM9GDgfdsw,"Our Light Ministry Pantry",Shelby,orange,"(205) 369-6634","",33.496288,-86.5445163,"unparseable_hours_freetext"
Saq3cjKcqfGEJ17J7Ucf,"St. Mark AME-Center of Hope",Tuscaloosa,orange,"(205) 886-2320","",33.1963746,-87.5706959,"unparseable_hours_freetext"
SgLkp25NrLgbJoCUt3iH,"University Church of Christ-Harvest Hands",Tuscaloosa,orange,"(205) 394-7536","",33.2140586,-87.5222113,"unparseable_hours_freetext"
SiHx4VZVv2bthQtvYD8v,"Zelda Kitt Ministry",Macon,orange,"(334) 604-6093","",32.3551935439,-85.851230155061,"unparseable_hours_freetext"
Sl1C0cvKq8re3OHjQRIq,"Linden Baptist Church",Marengo,orange,"(334) 295-4278","",32.306067378714,-87.799239467291,"unparseable_hours_freetext; missing_zip"
SocAXkYYTa5YGQiMx4Go,"Holy Trinity Ministry Church of God in Christ",Mobile,orange,"(251) 473-2779","",30.664233,-88.05603301,"unparseable_hours_freetext"
SuZMBWSXnhOmHrsLtZ4Y,"Hope Community Outreach Pantry",Jefferson,orange,"(205) 602-2686","",33.5767359,-86.717033,"unparseable_hours_freetext"
SyIbmfYoGj17MjokdgOz,"United Community Center, Inc. Pantry",Jefferson,orange,"(205) 925-2944","",33.4557979,-86.8926225,"unparseable_hours_freetext"
SyM8sq167XHy0Ctgm0id,"St. Stephen African Methodist Episcopal Church",Mobile,orange,"(251) 479-3053","",30.704781,-88.10326898,"unparseable_hours_freetext"
T3C66XJLPIhOvMRfa8Wp,"Thirgood Memorial CME Church",Jefferson,orange,"(205) 902-2994","",33.5122697,-86.8358468,"unparseable_hours_freetext"
TBS0meTT89jWt8nYi8RD,"Mt. Zion Methodist Church",Cullman,grey,"","",34.22284338289,-86.858939919102,"missing_phone; unparseable_hours_freetext"
TM0AepxDeHrZjJ35jOit,"New Nelius Baptist Church",Lee,orange,"(229) 829-5615","",32.6099,-85.4808,"unparseable_hours_freetext; placeholder_coords_repeated_x5"
TM2kw0OWpYwjoFZXjOFZ,"Garywood Church Pantry",Jefferson,orange,"(205) 586-5321","",33.4557127,-86.9677273,"unparseable_hours_freetext"
TO7Fr1zUFsQY0Rj84n6T,"Prattville Church of Christ",Autauga,orange,"(334) 365-4201","",32.4589516,-86.4656096,"unparseable_hours_freetext"
TU8585LhjRTxd4JiHsEW,"Cornerstone Church Pantry",Calhoun,orange,"(256) 343-9577","",33.6508196,-85.7378348,"unparseable_hours_freetext"
TVnsPEB0tTAOVGOkaS86,"Joe Brooks Food Ministry Pantry",Jefferson,orange,"(205) 835-6400","",33.5091162,-86.8311094,"unparseable_hours_freetext; placeholder_coords_repeated_x2; duplicate_address_x2"
Ta6KJZBNczQ8jbbyYAlu,"Hands Of Hope Ministry",Mobile,orange,"(251) 287-6146","",30.66505501,-88.14031196,"unparseable_hours_freetext; placeholder_coords_repeated_x2; duplicate_address_x2"
TfeKVlSkKNvHxGC7F7AZ,"Daleville Heights COC",Dale,orange,"(334) 464-0415","",31.4574,-85.6497,"unparseable_hours_freetext; placeholder_coords_repeated_x2"
TjQppNTB0gzW5VgCdXRZ,"Killen United Methodist Church",Lauderdale,grey,"","",34.858137807616,-87.545040871652,"missing_phone; unparseable_hours_freetext"
TksE9ag7tDELf42QEm5r,"Eagle Grove Missionary Baptist Church",Perry,orange,"(334) 875-9985","",32.6368,-87.3195,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x6"
TsSPG70i47BJgSmcu5XU,"Cottonwood United Meth. Church",Houston,orange,"(334) 547-8617","",31.052658388231,-85.303162105897,"unparseable_hours_freetext"
TsdKttWRLvEMOnRAjbf1,"NAME Ministries Inc Pantry & Soup Kitchen",Jefferson,orange,"(205) 786-1642","",33.5123449,-86.8937325,"unparseable_hours_freetext"
Tt50hVko18ktBqrsRGVN,"BBCF",Marengo,orange,"(334) 654-4807","",32.288541497365,-87.766007636825,"unparseable_hours_freetext; missing_zip"
Tw5YJrMwYmGh7DLOGuGD,"Friendship Missionary Baptist Pantry",Calhoun,orange,"(919) 452-0870","",33.662139,-85.8451424,"unparseable_hours_freetext"
TxmcfhgR2IL687mHLlBk,"Ashville First Methodist Church Pantry",St. Clair,orange,"(205) 540-2011","",33.835479,-86.2527054,"unparseable_hours_freetext"
U009RWcJ7A31MmvktL1b,"House of Love",Jefferson,orange,"(205) 901-4717","",33.4967941,-86.902179,"unparseable_hours_freetext"
U5hsOalOPPsrc3dYNNO6,"Nurturing Golden Hearts Pantry",Jefferson,orange,"(205) 902-7910","",33.4474433,-86.9959848,"unparseable_hours_freetext"
U7I2aDm07DxmAciQbnRV,"St. Louis Missionary Baptist Church",Mobile,orange,"(251) 438-3823","",30.69132498,-88.05116103,"unparseable_hours_freetext; placeholder_coords_repeated_x2; duplicate_address_x2"
UFpltw8hRc0kyTmCdMYj,"Brother Bryan Mission Residential & Soup Kitchen",Jefferson,orange,"(659) 910-4474","",33.5131486,-86.8116009,"unparseable_hours_freetext"
UGRPyyET2Ka0jwuQFH2i,"Oakley Baptist Church",Madison,grey,"","",34.982635729513,-86.39349530056,"missing_phone; unparseable_hours_freetext; coords_outside_county_bounds"
UOb6IIdr2tBXPmhDCsGB,"Southside Baptist Church Pantry",Jefferson,orange,"(205) 902-6523","",33.500542,-86.7984156,"unparseable_hours_freetext; placeholder_coords_repeated_x2"
UP5QtaZxYQiwzaCYe2zK,"Belleville Missionary Baptist Church",Conecuh,orange,"(251) 248-2495","",31.43492463,-87.10687103,"unparseable_hours_freetext"
UQzjEeMdjrk2m3PmLigC,"Autaugaville Food Pantry (Autaugaville UMC)",Autauga,orange,"(334) 300-2314","",32.4359274,-86.6557862,"unparseable_hours_freetext"
UT2R9mqBu3lanmUI1yFi,"Tibbie Baptist Church",Washington,orange,"(251) 847-2889","",31.36540985,-88.25357571,"unparseable_hours_freetext"
UU6GZgWbFVEaYH5iNdaf,"New Life Assembly of God-Woodstock Hope Center",Bibb,orange,"(205) 292-6998","",33.1910169,-87.1525412,"unparseable_hours_freetext"
UVg2zwJRM4TnHxtYbkBg,"Way of the Cross Soup Kitchen",Etowah,orange,"(256) 390-0134","",34.019774,-86.0397777,"unparseable_hours_freetext"
UXNAyKLeSO1E05JRF3SD,"Cole Evangelistic Ministries",Pickens,orange,"(205) 463-6433","",33.1295547,-88.15243,"unparseable_hours_freetext"
UaEbAzrh58Y3DVIFRPTw,"Sardis Community Center",Dallas,orange,"(334) 872-7155","",32.291388801072,-87.015969848245,"unparseable_hours_freetext; missing_zip"
Ug61xV9MxbM2AJ7yHWK7,"Kingdom Works Inc.",Monroe,orange,"(251) 244-0357","",31.52363937,-87.3355856,"unparseable_hours_freetext"
UjcQ34mIjzh6FVwMCK9G,"The Joseph Project",Mobile,orange,"(251) 478-6356","",30.69468001,-88.10351197,"unparseable_hours_freetext"
UtJ3qNnjQpq5BHptglu7,"Colbert Caring Center",Colbert,grey,"","",34.732472329748,-87.704928760117,"missing_phone; unparseable_hours_freetext"
UuGNAT7799UmJL1ECPSf,"First Baptist Church Haleyville Pantry",Winston,orange,"(205) 486-0961","",34.2264381,-87.6200551,"unparseable_hours_freetext; coords_outside_county_bounds"
UuoR02mHIIL3XGaupt8B,"Petra Ministries, Inc.",Autauga,orange,"(334) 590-0086","",32.460761,-86.4732192,"unparseable_hours_freetext"
V46auCA9FoOrRwPQum6C,"Church of God of the Union Assembly Pantry",Jefferson,orange,"(205) 281-2156","",33.4022516,-86.9706694,"unparseable_hours_freetext; duplicate_name_x2"
V6vC5WL71lY2G6W7USrE,"Highland Park Church of Christ",Colbert,grey,"","",34.758476188229,-87.66753456326,"missing_phone; unparseable_hours_freetext"
VCiBTVLkAp9tC9BHazPr,"Fish & Loaves Food Pantry",Lauderdale,grey,"","",34.831421259275,-87.307109436039,"missing_phone; unparseable_hours_freetext"
VFH7wg4Pl4mRzEoKUeYI,"East Perry Improvement Center",Perry,orange,"(334) 349-6783","",32.691012356338,-87.130902136284,"unparseable_hours_freetext; missing_zip"
VHF8jLPk5l2tLQDbAWmR,"Addison First Baptist Church Pantry",Winston,orange,"(256) 747-6470","",34.1989523,-87.1750461,"unparseable_hours_freetext"
VHQe56TNOQYfDRu1FQPe,"Chickasaw United Methodist Church - Mike's Pantry",Mobile,orange,"(251) 452-3461","",30.76381101,-88.08022101,"unparseable_hours_freetext"
VHUDqBV2Ea2THMKNpw55,"Catholic Social Services Service Center",Mobile,orange,"(251) 434-1550","",30.68117299,-88.10181899,"unparseable_hours_freetext"
VMYx4Nc2b0EgsVpD7FDH,"New Beginnings United Methodist Church Pantry",Jefferson,grey,"","",33.5516618,-86.8247406,"missing_phone; unparseable_hours_freetext"
VQVyiO16NqOEQ3HcFEuY,"Meals of Love Opp",Covington,grey,"","",31.28163099,-86.253507,"missing_phone; unparseable_hours_freetext"
VROdXC99uxIBHtEuoZrq,"Women of Excellence Fellowship",Madison,grey,"","",34.797913201852,-86.571889493274,"missing_phone; unparseable_hours_freetext"
Vcmte8v2ystNaVDTVoPM,"Phenix City SDA Church",Russell,orange,"334-298-951","",32.46751296579,-85.10826251944,"malformed_phone; unparseable_hours_freetext"
VdH0oH9nOQWiq206YGce,"North Highlands Church of Christ",Franklin,grey,"","",34.528945746669,-87.718768283094,"missing_phone; unparseable_hours_freetext"
VfBBnndM3XbOWZFAQXvP,"LifeChurch Birmingham",Jefferson,orange,"(205) 986-5433","",33.6525248,-86.6382029,"unparseable_hours_freetext"
VfRy2xs5IaCtdrDKmUuK,"Hurricane Valley Assembly Church",Madison,grey,"","",34.861247516605,-86.406285791756,"missing_phone; unparseable_hours_freetext"
VgxavBoXRvLzIfBmQOsa,"St. Paul AME Church-Kindness Kitchen",Tuscaloosa,orange,"(205) 861-0555","",33.1356378,-87.5507929,"unparseable_hours_freetext"
VkTklPzbkwnEer3P9wu7,"Woodmont Baptist Church",Lauderdale,grey,"","",34.82968554125,-87.65617617593,"missing_phone; unparseable_hours_freetext"
VnuQIS73ASYYz5tXsDFR,"New Beginning Church of God",Mobile,orange,"(251) 653-6606","",30.701725,-88.113828,"unparseable_hours_freetext"
VpUyX8tM6oOLqBRTMcoO,"HEARTS of Cleburne Pantry",Cleburne,orange,"(256) 926-5544","",33.6492129,-85.5901055,"unparseable_hours_freetext"
W3XeCzH2HmXPXbpmmaDe,"Church of Life, Inc.",Mobile,orange,"(251) 457-4040","",30.728705,-88.08270599,"unparseable_hours_freetext"
W7Ygk745HNocyZx8h8oL,"CSFP - Southern Ridge",Calhoun,orange,"(256) 236-0193","",33.6836,-85.8414253,"unparseable_hours_freetext"
W8HnBVVb3mFw8MY7hbLI,"Redemption Church - The Blessings Closet",Madison,grey,"","",34.565932399109,-86.446928423,"missing_phone; unparseable_hours_freetext"
WMsVwOpqNPzi1WBO46Cp,"St. John's Deliverance Temple",Mobile,orange,"(251) 479-2084","",30.68058399,-88.10234202,"unparseable_hours_freetext"
WNLGIWFmQps0d4s6p3Ev,"Faith Mission Outreach",Franklin,grey,"","",34.502939078833,-87.731515372013,"missing_phone; unparseable_hours_freetext"
WUWLGgN5DxwR8axhi3Kf,"Copeland Assembly of God",Washington,orange,"(251) 846-2638","",31.56064401,-88.42372003,"unparseable_hours_freetext; coords_outside_county_bounds"
WjRk7dFEwsXsK7hiEeJc,"Hands of Christ Ministry",Montgomery,orange,"(334) 262-6438","",32.3668,-86.2999,"unparseable_hours_freetext; missing_zip; placeholder_coords_repeated_x5; duplicate_address_x5"
WnulB9dqHfyUEXeQN0ZG,"The Hartford Food Pantry",Geneva,orange,"(334) 587-9095","",31.107000942827,-85.695031770288,"unparseable_hours_freetext"
WoERyd97BSOnIgmoC5Lh,"Auburn Community Development",Lee,orange,"(334) 821-2262","",32.612541326331,-85.494581732217,"unparseable_hours_freetext"
WpEDhHaqRBFlYBkzJMf7,"The Grace Place Pantry",Jefferson,orange,"(205) 519-5402","",33.3494256,-87.0151875,"unparseable_hours_freetext; coords_outside_county_bounds"
X3riAdxoQ9eVSJIUQ6gM,"Mt. Zion Baptist Church",Mobile,orange,"(251) 432-2997","",30.69481601,-88.06010997,"unparseable_hours_freetext"
X5uZ6zsRbLOcSK5oEBBb,"Infinite Opportunities",Mobile,orange,"(251) 662-9812","",30.58854898,-88.19044798,"unparseable_hours_freetext"
X9o1SFOAy9tRyDtLUDuW,"Northside Baptist Church",Cullman,grey,"","",34.180810975397,-86.852345913566,"missing_phone; unparseable_hours_freetext"
XHZEPN8uDkCiwKPdEINW,"Hope House Church Soup Kitchen",Walker,orange,"(205) 275-1253","",33.8358969,-87.2865953,"unparseable_hours_freetext"
XMSxMIqtCWvZdTYQZZyw,"New Life SDA Church Pantry",Jefferson,orange,"(205) 754-1823","",33.5795066,-86.8019499,"unparseable_hours_freetext; duplicate_name_x2"
XR9E6id7oMLWNTJxT0Lf,"Iglesia del Nazareno Monantial de Vida",Elmore,orange,"(786) 616-5046","",32.5070973,-86.3808617,"unparseable_hours_freetext; coords_outside_county_bounds"
XRP2IAfUA8z0AQgTbGrg,"St. Paul United Methodist Church",Madison,grey,"","",34.709266714369,-86.611898719912,"missing_phone; unparseable_hours_freetext"
XT4cMXWtEJQv5yI4UPjw,"Macklin Baptist Church",Jackson,grey,"","",34.716947188154,-85.746997422233,"missing_phone; unparseable_hours_freetext; coords_outside_county_bounds"
XXkwCd46t4GGWP7kZaUL,"Good Samaritan Food Pantry (Hartselle)",Morgan,grey,"","",34.443622808821,-86.931428114391,"missing_phone; unparseable_hours_freetext"
XZXFzSDVoosrdrs8Pk8X,"Greater Mircale House of Prayer",Hale,orange,"(334) 507-3990","",33.0038037,-87.6169279,"unparseable_hours_freetext; coords_outside_county_bounds"
Xi5mp28ncvjIB6WTdzgs,"Morning Dove Baptist Church",Baldwin,orange,"(251) 580-3674","",31.02245702,-87.62360501,"unparseable_hours_freetext"
XkD353gEFDS9MM81rm1p,"Annunciation of the Lord Catholic Church",Morgan,grey,"","",34.534101690774,-87.000548748196,"missing_phone; unparseable_hours_freetext"
XskEOdxNlDUfiMOj3uYw,"Tabernacle of Praise Church International",Chambers,orange,"(334) 524-8755","",32.794922289926,-85.180255685054,"unparseable_hours_freetext"
Xwuz1HvBaHivFy7OwpUP,"AIDS Alabama South",Mobile,orange,"(251) 471-5277","",30.673876,-88.14200201,"unparseable_hours_freetext"
XznsP0EQEAln2sPgHl6v,"Shelby Baptist Association Pantry",Shelby,orange,"(205) 910-9713","",33.1667937,-86.6324632,"unparseable_hours_freetext"
Y7OmMijSc8XcHILOXU0D,"The Friends Center Inc.",Washington,orange,"(251) 829-6507","",31.20334653,-88.05735991,"unparseable_hours_freetext"
Y7vU7s7WkloowVIC5upF,"Hope City Church",Tuscaloosa,grey,"","",33.2037314,-87.4876963,"missing_phone; unparseable_hours_freetext"
Y9G8tX9IwhHlc02hT2PK,"West Blocton First Baptist Church",Bibb,orange,"(205) 572-8280","",33.1175278,-87.113737,"unparseable_hours_freetext"
Y9MGEujxFcbeNDCwt0wp,"Pleasant Hill United Methodist Church Pantry",Jefferson,orange,"(205) 910-9383","",33.3308003,-86.9975564,"unparseable_hours_freetext; coords_outside_county_bounds"
Y9TGXsZGBCrDxKAKUMBA,"First United Methodist Church Attalla Pantry",Etowah,orange,"(256) 390-2287","",34.0235642,-86.0875494,"unparseable_hours_freetext"
YNmi63x5lnTeP4KIJ31W,"Mt. Pilgrim People's Development Center Pantry",Jefferson,orange,"(205) 780-5099","",33.4699986,-86.9249204,"unparseable_hours_freetext"
YNrR76NfdXM6gtKk3kym,"Wears Chapel Baptist Church",Madison,grey,"","",34.766887494695,-86.457980026057,"missing_phone; unparseable_hours_freetext"
YRDs9EpYXwtr63TogIYq,"Pine Grove Missionary Baptist Church",Mobile,orange,"(205) 274-8346","",31.09048121,-87.99317379,"unparseable_hours_freetext; coords_outside_county_bounds"
YScYnCxXo5jFkYfOrmxC,"Providence Baptist Church",Mobile,orange,"(251) 802-8732","",30.68605599,-88.09267601,"unparseable_hours_freetext"
YT3hsdwuSD09O8p1LyFK,"The Healing Place Pantry",St. Clair,orange,"(205) 515-3645","",33.8668927,-86.2886107,"unparseable_hours_freetext"
YVJGYBKc6UHV30vdA6CU,"Matt Miller Food Pantry",Lamar,orange,"(205) 712-3327","",33.5623671,-88.0818311,"unparseable_hours_freetext"
YVLtMWbOBCTJ75CZgstt,"Christ Episcopal",Marshall,grey,"","",34.264592522979,-86.19752283452,"missing_phone; unparseable_hours_freetext"
YeYoVtXpW4hCNVsyLxXv,"Community Life Church",Randolph,orange,"(334) 863-5433","",33.170895118257,-85.370545585521,"unparseable_hours_freetext"
Yj2dtwlhEKsrZzHsPzng,"St. Vincent De Paul",Marshall,grey,"","",34.352702767586,-86.297970238491,"missing_phone; unparseable_hours_freetext"
YkqNmR25pYl2OOjRHeue,"St. Luke Christian Church",Madison,grey,"","",34.745047801042,-86.646167198122,"missing_phone; unparseable_hours_freetext"
YpNf7vFGyGakRow2W6JM,"Calvary Hope Center Food Bank",Barbour,orange,"(850) 363-1283","",31.7096977,-85.6102997,"unparseable_hours_freetext"
Yt7BaEZBz3gycAEzAZBc,"Christ The King Parish",Covington,orange,"(334) 222-4808","",31.31108922,-86.45725358,"unparseable_hours_freetext"
YvEuQYyxdCyUPRwbyCkI,"IV Vets",Sumter,orange,"(205) 609-7193","",32.5016858,-88.2835412,"unparseable_hours_freetext"
YvsUUbT12YoGkjawbg0T,"Woodlawn Community Table",Jefferson,orange,"(205) 595-3776","",33.5402303,-86.7544626,"unparseable_hours_freetext"
Z3YmWnGzD3FT9yp6064y,"Daleville Christian Fellowship",Dale,orange,"(334) 598-6279","",31.313737662764,-85.712677764102,"unparseable_hours_freetext"
Z64sjanGt1gjquuM9rhf,"Pensacola Caring Hearts Inc.",Escambia,orange,"(850) 375-1838","",31.12545625,-87.0632181,"unparseable_hours_freetext"
Z8ESJdn9FarvjtdbQqMG,"Hanceville First UMC",Cullman,grey,"","",34.061514939576,-86.761368107406,"missing_phone; unparseable_hours_freetext"
ZIDkaR7XO2csWRO4nMjC,"Vise Grove SDA Pantry",Cleburne,orange,"(678) 673-9444","",33.5204664,-85.5393242,"unparseable_hours_freetext"
ZLnPOzXJQAwSYAYWetkZ,"Joseph Ministries",Butler,orange,"(334) 437-3611","",31.8284355,-86.6230327,"unparseable_hours_freetext"
ZNR31EFedYki9BoVyxRq,"Jesus Said Feed the Hungry Soup Kitchen",Jefferson,orange,"(205) 200-7336","",33.500542,-86.7984156,"unparseable_hours_freetext; placeholder_coords_repeated_x2"
ZQ4mDUtvlxrsTyofNxWe,"Hartselle-Decatur SDA Hispanic Church",Morgan,grey,"","",34.461113833933,-86.9585344678,"missing_phone; unparseable_hours_freetext"
ZQ8uoYSqTyVDM5WWnwHc,"Braxton Senior Care Facility, Inc.",Marengo,orange,"(334) 289-2421","",32.514151152027,-87.832749920579,"unparseable_hours_freetext; missing_zip; coords_outside_county_bounds"
ZTVrMXgVRIutgcTnHmqt,"Community Pantry of Hamilton",Marion,orange,"(205) 412-2455","https://www.feedingamerica.org/find-your-local-foodbank",34.1413197,-87.9869116,"unparseable_hours_freetext; website_is_directory_listing"
ZW2Pb1iqEvVYYhns8gQY,"Evergreen Presbyterian Church",Houston,orange,"(334) 792-7898","",31.240298544851,-85.41754447928,"unparseable_hours_freetext"
ZfKXgRQvpMF89fUTQFvw,"Anointed Warrior Hill Baptist Church",Autauga,orange,"(334) 819-9763","",32.0785972,-86.0626529,"unparseable_hours_freetext; coords_outside_county_bounds"
Zq50GneRbyORZFx5d5eX,"Pickens County Food Pantry",Pickens,orange,"(205) 367-1243","",33.264,-88.0937,"unparseable_hours_freetext; missing_zip"
ZrJSzvhZeEKdOjFCMAmf,"Community Action Agency of South Alabama",Baldwin,orange,"(251) 626-2646","",30.61040002,-87.88501,"unparseable_hours_freetext"
aAlF3lGtSrbuWy7tNbsD,"Crossroads Community Outreach",Lauderdale,grey,"","",34.7998,-87.6773,"missing_phone; unparseable_hours_freetext"
aGFJlw4NhfllxrXVQnzK,"Lord's House of Prayer",Henry,orange,"(334) 618-0480","",31.560846046074,-85.249912429895,"unparseable_hours_freetext"
aMZnk2EYwUFilGRN5CHB,"Triumph Youth & Adult Community Development Corporation Pantry",Jefferson,orange,"(205) 238-8590","",33.4047671,-86.9693198,"unparseable_hours_freetext"
aPPZ3vCsED97JrgrI071,"Dalraida Global Methodist Church",Montgomery,orange,"(334) 272-2190","",32.33335163467039,-86.31827650840614,"unparseable_hours_freetext; missing_street"
aTUcV8wU9sXLLiLrKaA6,"Saraland United Methodist Church",Mobile,orange,"(251) 675-2728","",30.80940899,-88.08239603,"unparseable_hours_freetext"
aUMsEYlhjCPsgEg4YkjV,"High Praise Worship Church",Mobile,orange,"(251) 452-4996","",30.76308698,-88.08934203,"unparseable_hours_freetext"
aW9ZiviFPvIIx7VVjS1L,"Coosa Community Services Pantry & Soup Kitchen",Clay,orange,"(256) 276-4177","",33.3090209,-85.7537078,"unparseable_hours_freetext"
adU557wFcL1njkhtbhNe,"Friendly Holiness Church",Escambia,orange,"(251) 368-9229","",31.12113498,-87.522243,"unparseable_hours_freetext; coords_outside_county_bounds"
aeijlgFYSP33lr6pzizB,"New Hope Baptist Church",Fayette,orange,"(205) 242-4746","",33.5374133,-87.6864268,"unparseable_hours_freetext; coords_outside_county_bounds"
amUedi5fHK9EcySwDO3e,"Children of the Village Network",Sumter,orange,"(205) 657-3173","",32.4490002,-88.1331964,"unparseable_hours_freetext; missing_street"
aqOq7LYitaHBWPC1vdgR,"Pike County Salvation Army",Pike,orange,"(334) 808-1069","",31.8043,-85.9641,"unparseable_hours_freetext; missing_zip"
av21xMxb0AfruFbJJ67E,"Little Flock Primitive Baptist Church",Madison,grey,"","",34.752965524812,-86.430039170654,"missing_phone; unparseable_hours_freetext"
b2FwD4J1din8pYCaeV25,"Auburn United Methodist Church (Good News Center)",Lee,orange,"(334) 826-8800","",32.606478402235,-85.477843017506,"unparseable_hours_freetext"
b70BOK2Y4mG8YmrlRDTk,"Empowerment Tabernacle Christian Center",Monroe,orange,"(251) 267-3822","",31.43599401,-87.39670899,"unparseable_hours_freetext; duplicate_name_x2"
b74yLDJilL9q0y2CtPdG,"Southeast Alabama Baptist Assoc",Houston,orange,"(334) 699-2855","",31.208099963372,-85.364053555769,"unparseable_hours_freetext"
bCmyKCmcPVIvSHEqBVHU,"Central Baptist",Marengo,orange,"(334) 992-2351","",32.058450080529,-87.783643800752,"unparseable_hours_freetext; missing_zip; duplicate_name_x2"
bGpv9UKJn4p8cbN2AxEJ,"Carrville Baptist Church",Tallapoosa,orange,"(334) 283-2221","",32.551529392657,-85.862666367911,"unparseable_hours_freetext"
bIoQwniwiRqtt8UkA1R3,"Coffee County Community Church",Coffee,orange,"(334) 475-3525","",31.3238,-85.8552,"unparseable_hours_freetext"
bN0oYTGWFitfvf3lLKte,"Jehovah New Covenant Of Jesus",Geneva,orange,"(334) 333-8858","",31.098744954695,-85.703958150538,"unparseable_hours_freetext"
bQXugcZH2i15OSSkUFnx,"The Open Door",Clarke,orange,"(251) 843-5644","",31.82278155,-88.09955965,"unparseable_hours_freetext; duplicate_name_x2"
